SECTOR_NAME,DATA YEAR,ENTRY_COHORT,GROUP,SUBGROUP,TOTAL_COHORT,ASSOC EARNED < 2 YEARS,ASSOC EARNED IN 2 YEARS,ASSOC EARNED IN 3 YEARS,ASSOC EARNED IN 4 YEARS,ASSOC EARNED IN 5 YEARS,ASSOC EARNED IN 6 YEARS,BACH EARNED IN 4 YEARS,BACH EARNED IN 5 YEARS,BACH EARNED IN 6 YEARS,PERCENT STILL ENROLLED,PERCENT TRANSFERRED OUT,IPEDS EXCLUSIONS,OTHER EXCLUSIONS
SUNY,2016-17,First-Time Entrants,Opportunity Programs,Asian,161,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,59.63%,79.50%,80.12%,1.24%,17.39%,0.00%,1.24%
SUNY,2017-18,First-Time Entrants,Opportunity Programs,Asian,220,0.00%,0.00%,0.00%,0.00%,0.00%,0.45%,60.91%,76.82%,79.09%,0.91%,15.00%,0.00%,4.55%
SUNY,2018-19,First-Time Entrants,Opportunity Programs,Asian,197,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,60.41%,75.63%,77.16%,1.02%,17.77%,0.00%,4.06%
SUNY,2008-09,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SUNY,2009-10,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SUNY,2010-11,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SUNY,2011-12,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SUNY,2012-13,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SUNY,2013-14,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SUNY,2014-15,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SUNY,2015-16,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%
SUNY,2016-17,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,50.00%,0.00%,0.00%,0.00%,50.00%
SUNY,2017-18,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,4,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,50.00%
SUNY,2018-19,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%
SUNY,2008-09,First-Time Entrants,Opportunity Programs,White,296,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,17.91%,36.15%,42.91%,0.68%,26.35%,0.00%,30.07%
SUNY,2009-10,First-Time Entrants,Opportunity Programs,White,306,0.00%,0.00%,0.00%,0.00%,0.33%,0.00%,20.26%,37.91%,41.83%,3.92%,27.12%,0.00%,26.80%
SUNY,2010-11,First-Time Entrants,Opportunity Programs,White,275,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,17.82%,36.00%,40.36%,2.18%,33.82%,0.00%,23.64%
SUNY,2011-12,First-Time Entrants,Opportunity Programs,White,239,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.08%,40.59%,47.70%,3.35%,22.18%,0.00%,26.78%
SUNY,2012-13,First-Time Entrants,Opportunity Programs,White,229,0.00%,0.44%,0.44%,0.00%,0.00%,0.00%,17.47%,36.24%,41.05%,1.75%,31.00%,0.00%,25.76%
SUNY,2013-14,First-Time Entrants,Opportunity Programs,White,214,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,15.89%,36.92%,42.06%,0.93%,28.04%,0.00%,28.97%
SUNY,2014-15,First-Time Entrants,Opportunity Programs,White,218,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,21.56%,45.41%,49.08%,2.29%,34.40%,0.00%,14.22%
SUNY,2015-16,First-Time Entrants,Opportunity Programs,White,149,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,26.17%,46.98%,50.34%,2.01%,27.52%,0.00%,20.13%
SUNY,2016-17,First-Time Entrants,Opportunity Programs,White,121,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.88%,46.28%,50.41%,1.65%,28.10%,0.00%,19.83%
SUNY,2017-18,First-Time Entrants,Opportunity Programs,White,132,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,37.12%,56.82%,59.85%,0.76%,29.55%,0.00%,9.85%
SUNY,2018-19,First-Time Entrants,Opportunity Programs,White,121,0.00%,0.83%,0.83%,0.00%,0.00%,0.00%,35.54%,54.55%,57.02%,0.83%,27.27%,0.00%,14.05%
SUNY,2008-09,First-Time Entrants,Opportunity Programs,Asian / Pacific Islander,173,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,39.88%,63.58%,67.63%,0.58%,11.56%,0.00%,20.23%
SUNY,2008-09,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,77,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,35.06%,55.84%,67.53%,2.60%,1.30%,0.00%,28.57%
SUNY,2009-10,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,105,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,27.62%,51.43%,59.05%,4.76%,13.33%,0.00%,22.86%
SUNY,2010-11,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,126,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,23.02%,45.24%,50.79%,3.97%,16.67%,0.00%,28.57%
SUNY,2011-12,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,150,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,29.33%,48.00%,54.00%,1.33%,18.67%,0.00%,26.00%
SUNY,2012-13,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,143,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,40.56%,58.74%,62.94%,1.40%,7.69%,0.00%,27.97%
SUNY,2013-14,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,146,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,37.67%,57.53%,63.70%,0.00%,13.01%,0.00%,23.29%
SUNY,2014-15,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,64,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.00%,46.88%,51.56%,1.56%,26.56%,0.00%,20.31%
SUNY,2015-16,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,28,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,32.14%,57.14%,60.71%,0.00%,21.43%,0.00%,17.86%
SUNY,2016-17,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,26,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,38.46%,69.23%,76.92%,0.00%,11.54%,0.00%,11.54%
SUNY,2017-18,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,34,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,41.18%,73.53%,73.53%,0.00%,20.59%,0.00%,5.88%
SUNY,2018-19,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,24,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,45.83%,62.50%,62.50%,0.00%,33.33%,0.00%,4.17%
CUNY,2008-09,Transfer Students,Total,"Transfers In, Total",7112,0.00%,0.03%,0.15%,0.07%,0.04%,0.06%,46.43%,51.70%,54.46%,3.53%,19.97%,0.00%,21.72%
CUNY,2009-10,Transfer Students,Total,"Transfers In, Total",7290,0.01%,0.08%,0.16%,0.04%,0.00%,0.00%,48.11%,53.84%,56.20%,3.40%,19.36%,0.00%,20.82%
CUNY,2010-11,Transfer Students,Total,"Transfers In, Total",7223,0.01%,0.04%,0.08%,0.03%,0.00%,0.00%,48.59%,53.68%,56.44%,3.21%,20.19%,0.00%,20.03%
CUNY,2011-12,Transfer Students,Total,"Transfers In, Total",8089,0.04%,0.15%,0.21%,0.07%,0.06%,0.02%,49.27%,55.02%,57.58%,3.37%,19.40%,0.32%,19.10%
CUNY,2012-13,Transfer Students,Total,"Transfers In, Total",8435,0.06%,0.17%,0.30%,0.09%,0.09%,0.04%,49.90%,55.39%,57.96%,3.19%,19.00%,0.00%,19.26%
CUNY,2013-14,Transfer Students,Total,"Transfers In, Total",9088,0.01%,0.12%,0.36%,0.09%,0.10%,0.06%,51.24%,56.89%,59.25%,3.21%,18.27%,0.00%,18.65%
CUNY,2014-15,Transfer Students,Total,"Transfers In, Total",9936,0.02%,0.06%,0.22%,0.10%,0.04%,0.03%,49.89%,55.81%,58.20%,2.68%,18.22%,0.00%,20.49%
CUNY,2015-16,Transfer Students,Total,"Transfers In, Total",9172,0.00%,0.10%,0.25%,0.13%,0.12%,0.04%,51.10%,56.55%,58.67%,2.34%,8.97%,0.00%,29.47%
CUNY,2016-17,Transfer Students,Total,"Transfers In, Total",10699,0.01%,0.15%,0.30%,0.06%,0.08%,0.04%,50.53%,55.83%,58.14%,2.59%,17.14%,0.00%,21.65%
CUNY,2017-18,Transfer Students,Total,"Transfers In, Total",10527,0.00%,0.13%,0.25%,0.09%,0.09%,0.05%,51.54%,56.57%,58.63%,2.37%,17.41%,0.00%,21.12%
CUNY,2018-19,Transfer Students,Total,"Transfers In, Total",10539,0.01%,0.08%,0.12%,0.10%,0.00%,0.02%,54.25%,58.65%,60.58%,2.25%,17.41%,0.00%,19.51%
CUNY,2008-09,First-Time Entrants,Total,"First-Time, Total",9930,0.00%,0.03%,0.11%,0.12%,0.09%,0.10%,18.65%,36.53%,43.30%,7.01%,28.82%,0.00%,20.44%
CUNY,2009-10,First-Time Entrants,Total,"First-Time, Total",10573,0.00%,0.04%,0.10%,0.11%,0.09%,0.07%,19.54%,37.52%,44.38%,6.63%,27.73%,0.00%,20.89%
CUNY,2010-11,First-Time Entrants,Total,"First-Time, Total",10669,0.00%,0.02%,0.07%,0.03%,0.08%,0.09%,19.82%,38.34%,45.83%,6.81%,28.85%,0.00%,18.23%
CUNY,2011-12,First-Time Entrants,Total,"First-Time, Total",11164,0.02%,0.00%,0.08%,0.11%,0.07%,0.09%,19.97%,39.22%,46.74%,6.95%,27.97%,0.00%,17.97%
CUNY,2012-13,First-Time Entrants,Total,"First-Time, Total",12041,0.00%,0.01%,0.07%,0.08%,0.07%,0.05%,21.03%,40.10%,47.55%,6.22%,28.37%,0.00%,17.58%
CUNY,2013-14,First-Time Entrants,Total,"First-Time, Total",12497,0.02%,0.00%,0.10%,0.06%,0.12%,0.04%,20.64%,40.52%,47.64%,6.46%,27.11%,0.00%,18.44%
CUNY,2014-15,First-Time Entrants,Total,"First-Time, Total",12225,0.01%,0.00%,0.09%,0.10%,0.11%,0.11%,21.33%,41.90%,48.43%,5.62%,26.99%,0.00%,18.54%
CUNY,2015-16,First-Time Entrants,Total,"First-Time, Total",11755,0.00%,0.01%,0.07%,0.07%,0.07%,0.06%,21.85%,42.10%,48.84%,5.84%,16.21%,0.00%,28.86%
CUNY,2016-17,First-Time Entrants,Total,"First-Time, Total",11796,0.00%,0.04%,0.13%,0.08%,0.10%,0.05%,23.08%,44.31%,50.83%,5.76%,25.69%,0.00%,17.36%
CUNY,2017-18,First-Time Entrants,Total,"First-Time, Total",11641,0.00%,0.03%,0.14%,0.11%,0.04%,0.09%,24.47%,45.55%,51.71%,5.19%,25.62%,0.00%,17.09%
CUNY,2018-19,First-Time Entrants,Total,"First-Time, Total",11812,0.00%,0.08%,0.25%,0.12%,0.10%,0.08%,25.58%,47.05%,53.04%,5.05%,25.83%,0.00%,15.53%
CUNY,2008-09,First-Time Entrants,Disability,Students w Disabilities,157,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,15.29%,33.12%,43.31%,14.01%,24.84%,0.00%,17.83%
CUNY,2009-10,First-Time Entrants,Disability,Students w Disabilities,162,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,22.22%,36.42%,46.30%,12.35%,22.84%,0.00%,18.52%
CUNY,2010-11,First-Time Entrants,Disability,Students w Disabilities,42,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,28.57%,47.62%,50.00%,4.76%,28.57%,0.00%,16.67%
CUNY,2011-12,First-Time Entrants,Disability,Students w Disabilities,85,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,16.47%,40.00%,48.24%,12.94%,25.88%,0.00%,12.94%
CUNY,2012-13,First-Time Entrants,Disability,Students w Disabilities,63,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,22.22%,49.21%,58.73%,6.35%,23.81%,0.00%,11.11%
CUNY,2013-14,First-Time Entrants,Disability,Students w Disabilities,97,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,21.65%,37.11%,46.39%,6.19%,25.77%,0.00%,21.65%
CUNY,2014-15,First-Time Entrants,Disability,Students w Disabilities,90,0.00%,0.00%,0.00%,0.00%,1.11%,0.00%,24.44%,45.56%,53.33%,3.33%,16.67%,0.00%,25.56%
CUNY,2015-16,First-Time Entrants,Disability,Students w Disabilities,84,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,22.62%,41.67%,48.81%,7.14%,10.71%,0.00%,33.33%
CUNY,2016-17,First-Time Entrants,Disability,Students w Disabilities,198,0.00%,0.51%,0.51%,0.00%,0.51%,0.00%,20.71%,41.92%,52.02%,8.08%,23.23%,0.00%,15.66%
CUNY,2017-18,First-Time Entrants,Disability,Students w Disabilities,214,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,23.83%,39.72%,50.93%,10.28%,19.63%,0.00%,19.16%
CUNY,2018-19,First-Time Entrants,Disability,Students w Disabilities,203,0.00%,0.00%,0.99%,0.00%,0.00%,0.00%,19.21%,39.90%,47.29%,9.36%,27.09%,0.00%,15.27%
CUNY,2008-09,First-Time Entrants,High School Credential,New York State Diploma,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2009-10,First-Time Entrants,High School Credential,New York State Diploma,9297,0.00%,0.04%,0.12%,0.13%,0.10%,0.05%,19.93%,38.42%,45.41%,6.75%,27.48%,0.00%,19.95%
CUNY,2010-11,First-Time Entrants,High School Credential,New York State Diploma,9354,0.00%,0.02%,0.07%,0.01%,0.09%,0.11%,20.25%,39.16%,46.72%,6.82%,28.63%,0.00%,17.55%
CUNY,2011-12,First-Time Entrants,High School Credential,New York State Diploma,9820,0.01%,0.00%,0.09%,0.09%,0.07%,0.08%,20.38%,40.36%,47.96%,6.91%,27.53%,0.00%,17.25%
CUNY,2012-13,First-Time Entrants,High School Credential,New York State Diploma,10579,0.00%,0.01%,0.09%,0.09%,0.07%,0.03%,21.35%,40.98%,48.65%,6.19%,28.14%,0.00%,16.75%
CUNY,2013-14,First-Time Entrants,High School Credential,New York State Diploma,10830,0.00%,0.00%,0.11%,0.06%,0.12%,0.05%,21.12%,41.51%,48.71%,6.39%,26.93%,0.00%,17.64%
CUNY,2014-15,First-Time Entrants,High School Credential,New York State Diploma,10730,0.00%,0.00%,0.10%,0.09%,0.11%,0.11%,21.74%,42.78%,49.48%,5.48%,26.84%,0.00%,17.78%
CUNY,2015-16,First-Time Entrants,High School Credential,New York State Diploma,10423,0.00%,0.01%,0.08%,0.07%,0.08%,0.07%,21.89%,42.50%,49.21%,5.82%,16.52%,0.00%,28.16%
CUNY,2016-17,First-Time Entrants,High School Credential,New York State Diploma,10420,0.00%,0.05%,0.12%,0.07%,0.10%,0.06%,23.13%,45.05%,51.59%,5.76%,25.63%,0.00%,16.67%
CUNY,2017-18,First-Time Entrants,High School Credential,New York State Diploma,10078,0.00%,0.03%,0.14%,0.13%,0.05%,0.09%,24.61%,46.23%,52.55%,5.30%,25.34%,0.00%,16.40%
CUNY,2018-19,First-Time Entrants,High School Credential,New York State Diploma,10406,0.00%,0.08%,0.26%,0.12%,0.11%,0.09%,25.45%,47.41%,53.27%,5.12%,25.82%,0.00%,15.22%
CUNY,2008-09,First-Time Entrants,High School Credential,Other US Diploma,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2009-10,First-Time Entrants,High School Credential,Other US Diploma,362,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,22.93%,33.70%,38.40%,3.87%,35.36%,0.00%,22.38%
CUNY,2010-11,First-Time Entrants,High School Credential,Other US Diploma,362,0.00%,0.00%,0.00%,0.28%,0.00%,0.00%,20.17%,31.49%,37.57%,5.25%,36.46%,0.00%,20.44%
CUNY,2011-12,First-Time Entrants,High School Credential,Other US Diploma,296,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.59%,31.76%,36.82%,5.07%,38.85%,0.00%,19.26%
CUNY,2012-13,First-Time Entrants,High School Credential,Other US Diploma,364,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,22.80%,35.71%,40.93%,5.49%,35.44%,0.00%,18.13%
CUNY,2013-14,First-Time Entrants,High School Credential,Other US Diploma,385,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,24.16%,38.44%,43.12%,4.42%,35.06%,0.00%,17.40%
CUNY,2014-15,First-Time Entrants,High School Credential,Other US Diploma,399,0.00%,0.00%,0.00%,0.25%,0.00%,0.00%,24.56%,42.11%,46.12%,5.01%,31.33%,0.00%,17.29%
CUNY,2015-16,First-Time Entrants,High School Credential,Other US Diploma,327,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,28.44%,42.20%,46.79%,3.36%,7.34%,0.00%,42.51%
CUNY,2016-17,First-Time Entrants,High School Credential,Other US Diploma,409,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,30.81%,43.77%,48.90%,2.20%,28.12%,0.00%,20.78%
CUNY,2017-18,First-Time Entrants,High School Credential,Other US Diploma,397,0.00%,0.00%,0.25%,0.00%,0.00%,0.00%,25.19%,42.57%,45.34%,3.53%,31.99%,0.00%,18.89%
CUNY,2018-19,First-Time Entrants,High School Credential,Other US Diploma,301,0.00%,0.66%,0.66%,0.00%,0.00%,0.00%,27.24%,44.85%,49.83%,1.99%,30.23%,0.00%,17.28%
CUNY,2008-09,First-Time Entrants,High School Credential,Foreign Secondary Credential,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2009-10,First-Time Entrants,High School Credential,Foreign Secondary Credential,297,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,17.17%,41.41%,50.17%,5.05%,21.21%,0.00%,23.57%
CUNY,2010-11,First-Time Entrants,High School Credential,Foreign Secondary Credential,285,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,22.81%,45.96%,55.09%,4.91%,19.30%,0.00%,20.70%
CUNY,2011-12,First-Time Entrants,High School Credential,Foreign Secondary Credential,285,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,17.89%,34.74%,42.81%,6.67%,28.77%,0.00%,21.75%
CUNY,2012-13,First-Time Entrants,High School Credential,Foreign Secondary Credential,253,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.37%,42.29%,51.78%,5.53%,22.13%,0.00%,20.55%
CUNY,2013-14,First-Time Entrants,High School Credential,Foreign Secondary Credential,270,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,21.85%,40.37%,48.89%,7.04%,21.48%,0.00%,22.59%
CUNY,2014-15,First-Time Entrants,High School Credential,Foreign Secondary Credential,210,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,16.19%,33.33%,37.62%,9.52%,24.76%,0.00%,28.10%
CUNY,2015-16,First-Time Entrants,High School Credential,Foreign Secondary Credential,226,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,18.58%,35.84%,43.81%,9.73%,13.27%,0.00%,33.19%
CUNY,2016-17,First-Time Entrants,High School Credential,Foreign Secondary Credential,178,0.00%,0.00%,0.00%,1.12%,0.00%,0.00%,20.22%,39.33%,46.63%,8.43%,28.65%,0.00%,15.17%
CUNY,2017-18,First-Time Entrants,High School Credential,Foreign Secondary Credential,137,0.00%,0.00%,0.73%,0.00%,0.00%,0.00%,21.90%,47.45%,53.28%,2.92%,21.90%,0.00%,21.17%
CUNY,2018-19,First-Time Entrants,High School Credential,Foreign Secondary Credential,147,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,24.49%,44.22%,53.74%,5.44%,20.41%,0.00%,20.41%
CUNY,2008-09,First-Time Entrants,High School Credential,High School Equivalent,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2009-10,First-Time Entrants,High School Credential,High School Equivalent,124,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.84%,15.32%,18.55%,10.48%,25.00%,0.00%,45.97%
CUNY,2010-11,First-Time Entrants,High School Credential,High School Equivalent,73,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.22%,19.18%,26.03%,12.33%,28.77%,0.00%,32.88%
CUNY,2011-12,First-Time Entrants,High School Credential,High School Equivalent,69,0.00%,0.00%,0.00%,1.45%,0.00%,1.45%,10.14%,18.84%,24.64%,5.80%,40.58%,0.00%,26.09%
CUNY,2012-13,First-Time Entrants,High School Credential,High School Equivalent,72,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12.50%,18.06%,23.61%,11.11%,34.72%,0.00%,30.56%
CUNY,2013-14,First-Time Entrants,High School Credential,High School Equivalent,73,1.37%,0.00%,0.00%,0.00%,0.00%,0.00%,6.85%,12.33%,16.44%,12.33%,27.40%,0.00%,42.47%
CUNY,2014-15,First-Time Entrants,High School Credential,High School Equivalent,55,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.27%,14.55%,18.18%,14.55%,20.00%,0.00%,47.27%
CUNY,2015-16,First-Time Entrants,High School Credential,High School Equivalent,43,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,16.28%,20.93%,25.58%,4.65%,9.30%,0.00%,60.47%
CUNY,2016-17,First-Time Entrants,High School Credential,High School Equivalent,51,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.92%,11.76%,15.69%,5.88%,25.49%,0.00%,52.94%
CUNY,2017-18,First-Time Entrants,High School Credential,High School Equivalent,35,0.00%,0.00%,0.00%,0.00%,0.00%,2.86%,2.86%,14.29%,14.29%,11.43%,28.57%,0.00%,42.86%
CUNY,2018-19,First-Time Entrants,High School Credential,High School Equivalent,40,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.00%,22.50%,30.00%,2.50%,35.00%,0.00%,32.50%
CUNY,2008-09,First-Time Entrants,High School Credential,No Credential,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2009-10,First-Time Entrants,High School Credential,No Credential,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2010-11,First-Time Entrants,High School Credential,No Credential,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2011-12,First-Time Entrants,High School Credential,No Credential,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2012-13,First-Time Entrants,High School Credential,No Credential,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2013-14,First-Time Entrants,High School Credential,No Credential,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2014-15,First-Time Entrants,High School Credential,No Credential,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2015-16,First-Time Entrants,High School Credential,No Credential,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2016-17,First-Time Entrants,High School Credential,No Credential,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2017-18,First-Time Entrants,High School Credential,No Credential,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2018-19,First-Time Entrants,High School Credential,No Credential,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2008-09,First-Time Entrants,High School Credential,Unknown Credential,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2009-10,First-Time Entrants,High School Credential,Unknown Credential,493,0.00%,0.00%,0.00%,0.00%,0.00%,0.41%,14.81%,26.57%,32.25%,6.29%,31.44%,0.00%,29.61%
CUNY,2010-11,First-Time Entrants,High School Credential,Unknown Credential,595,0.00%,0.00%,0.00%,0.17%,0.17%,0.00%,12.94%,28.24%,34.96%,7.90%,32.27%,0.00%,24.54%
CUNY,2011-12,First-Time Entrants,High School Credential,Unknown Credential,694,0.14%,0.00%,0.00%,0.29%,0.14%,0.14%,16.28%,30.26%,37.46%,8.50%,28.10%,0.00%,25.22%
CUNY,2012-13,First-Time Entrants,High School Credential,Unknown Credential,773,0.00%,0.00%,0.00%,0.13%,0.13%,0.39%,17.08%,31.44%,36.48%,6.73%,29.62%,0.00%,26.52%
CUNY,2013-14,First-Time Entrants,High School Credential,Unknown Credential,939,0.21%,0.00%,0.11%,0.11%,0.21%,0.00%,14.48%,32.27%,39.30%,7.45%,27.58%,0.00%,25.03%
CUNY,2014-15,First-Time Entrants,High School Credential,Unknown Credential,831,0.12%,0.00%,0.00%,0.12%,0.12%,0.24%,16.73%,34.42%,40.67%,6.14%,27.92%,0.00%,24.67%
CUNY,2015-16,First-Time Entrants,High School Credential,Unknown Credential,736,0.00%,0.00%,0.00%,0.14%,0.00%,0.00%,19.57%,39.54%,47.42%,5.98%,16.98%,0.00%,29.48%
CUNY,2016-17,First-Time Entrants,High School Credential,Unknown Credential,738,0.00%,0.00%,0.27%,0.14%,0.27%,0.00%,20.05%,37.67%,44.58%,7.05%,24.39%,0.00%,23.31%
CUNY,2017-18,First-Time Entrants,High School Credential,Unknown Credential,994,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,23.84%,40.64%,46.88%,4.83%,26.36%,0.00%,21.93%
