SECTOR_NAME,DATA YEAR,ENTRY_COHORT,GROUP,SUBGROUP,TOTAL_COHORT,ASSOC EARNED < 2 YEARS,ASSOC EARNED IN 2 YEARS,ASSOC EARNED IN 3 YEARS,ASSOC EARNED IN 4 YEARS,ASSOC EARNED IN 5 YEARS,ASSOC EARNED IN 6 YEARS,BACH EARNED IN 4 YEARS,BACH EARNED IN 5 YEARS,BACH EARNED IN 6 YEARS,PERCENT STILL ENROLLED,PERCENT TRANSFERRED OUT,IPEDS EXCLUSIONS,OTHER EXCLUSIONS
CUNY,2014-15,First-Time Entrants,Opportunity Programs,Nonresident Alien,28,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.00%,42.86%,46.43%,14.29%,28.57%,0.00%,10.71%
CUNY,2015-16,First-Time Entrants,Opportunity Programs,Nonresident Alien,30,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,30.00%,40.00%,46.67%,6.67%,16.67%,0.00%,30.00%
CUNY,2016-17,First-Time Entrants,Opportunity Programs,Nonresident Alien,18,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.11%,11.11%,22.22%,11.11%,33.33%,0.00%,33.33%
CUNY,2017-18,First-Time Entrants,Opportunity Programs,Nonresident Alien,23,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.70%,34.78%,43.48%,17.39%,17.39%,0.00%,21.74%
CUNY,2018-19,First-Time Entrants,Opportunity Programs,Nonresident Alien,19,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.53%,68.42%,78.95%,0.00%,15.79%,0.00%,5.26%
CUNY,2008-09,First-Time Entrants,Opportunity Programs,Black / African American,430,0.00%,0.00%,0.00%,0.00%,0.00%,0.23%,5.35%,24.88%,31.16%,8.84%,30.70%,0.00%,29.07%
CUNY,2009-10,First-Time Entrants,Opportunity Programs,Black / African American,465,0.00%,0.00%,0.22%,0.22%,0.00%,0.00%,7.96%,23.44%,29.68%,7.74%,32.04%,0.00%,30.11%
CUNY,2010-11,First-Time Entrants,Opportunity Programs,Black / African American,271,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.80%,23.62%,31.00%,7.38%,35.79%,0.00%,25.83%
CUNY,2011-12,First-Time Entrants,Opportunity Programs,Black / African American,400,0.00%,0.00%,0.00%,0.25%,0.25%,0.00%,5.00%,25.25%,31.25%,5.75%,32.75%,0.00%,29.75%
CUNY,2012-13,First-Time Entrants,Opportunity Programs,Black / African American,365,0.00%,0.00%,0.27%,0.00%,0.00%,0.55%,5.21%,24.38%,30.68%,8.49%,32.33%,0.00%,27.67%
CUNY,2013-14,First-Time Entrants,Opportunity Programs,Black / African American,351,0.00%,0.00%,0.28%,0.00%,0.28%,0.00%,8.83%,25.93%,34.19%,6.55%,35.04%,0.00%,23.65%
CUNY,2014-15,First-Time Entrants,Opportunity Programs,Black / African American,279,0.00%,0.00%,0.00%,0.36%,0.36%,0.00%,7.17%,27.60%,32.97%,5.73%,31.90%,0.00%,28.67%
CUNY,2015-16,First-Time Entrants,Opportunity Programs,Black / African American,298,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.06%,29.53%,35.57%,6.04%,18.12%,0.00%,40.27%
CUNY,2016-17,First-Time Entrants,Opportunity Programs,Black / African American,267,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.12%,30.71%,38.58%,7.87%,29.21%,0.00%,24.34%
CUNY,2017-18,First-Time Entrants,Opportunity Programs,Black / African American,193,0.00%,0.00%,0.52%,0.52%,0.00%,0.00%,8.29%,32.12%,39.90%,3.11%,30.05%,0.00%,25.91%
CUNY,2018-19,First-Time Entrants,Opportunity Programs,Black / African American,247,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12.96%,38.46%,44.53%,3.24%,28.74%,0.00%,23.48%
CUNY,2008-09,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2009-10,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2010-11,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,50.00%,0.00%,50.00%,0.00%,0.00%
CUNY,2011-12,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,4,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.00%,50.00%,0.00%,25.00%,0.00%,25.00%
CUNY,2012-13,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,50.00%,0.00%,50.00%,0.00%,0.00%
CUNY,2013-14,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,7,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,42.86%,57.14%,57.14%,0.00%,14.29%,0.00%,28.57%
CUNY,2014-15,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,6,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,16.67%,66.67%,0.00%,0.00%,0.00%,33.33%
CUNY,2015-16,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,4,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.00%,25.00%,0.00%,50.00%
CUNY,2016-17,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,6,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,16.67%,33.33%,50.00%,0.00%,16.67%,0.00%,33.33%
CUNY,2017-18,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,5,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,40.00%,60.00%,0.00%,20.00%,0.00%,20.00%
CUNY,2018-19,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,5,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,40.00%,60.00%,20.00%,0.00%,0.00%,20.00%
CUNY,2008-09,First-Time Entrants,Opportunity Programs,Asian,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2009-10,First-Time Entrants,Opportunity Programs,Asian,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2010-11,First-Time Entrants,Opportunity Programs,Asian,326,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.28%,28.22%,40.18%,7.36%,34.66%,0.00%,17.79%
CUNY,2011-12,First-Time Entrants,Opportunity Programs,Asian,399,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12.03%,34.34%,44.11%,8.27%,33.33%,0.00%,14.29%
CUNY,2012-13,First-Time Entrants,Opportunity Programs,Asian,399,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12.28%,39.35%,49.62%,4.76%,26.82%,0.00%,18.80%
CUNY,2013-14,First-Time Entrants,Opportunity Programs,Asian,383,0.00%,0.00%,0.26%,0.00%,0.26%,0.00%,19.58%,47.00%,56.66%,5.48%,21.41%,0.00%,15.93%
CUNY,2014-15,First-Time Entrants,Opportunity Programs,Asian,391,0.00%,0.00%,0.00%,0.00%,0.26%,0.00%,16.11%,43.73%,50.64%,8.70%,23.27%,0.00%,17.14%
CUNY,2015-16,First-Time Entrants,Opportunity Programs,Asian,481,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,16.84%,45.95%,54.89%,5.61%,19.33%,0.00%,20.17%
CUNY,2016-17,First-Time Entrants,Opportunity Programs,Asian,547,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.93%,50.27%,59.23%,2.93%,21.57%,0.00%,16.27%
CUNY,2017-18,First-Time Entrants,Opportunity Programs,Asian,394,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,17.26%,53.81%,60.66%,3.81%,25.13%,0.00%,10.41%
CUNY,2018-19,First-Time Entrants,Opportunity Programs,Asian,410,0.00%,0.00%,0.00%,0.24%,0.00%,0.24%,16.83%,47.07%,58.29%,2.44%,23.66%,0.00%,15.12%
CUNY,2008-09,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2009-10,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2010-11,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2011-12,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2012-13,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2013-14,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2014-15,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2015-16,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2016-17,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2017-18,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2018-19,First-Time Entrants,Opportunity Programs,Native Hawaiian / Pacific Islander,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2008-09,First-Time Entrants,Opportunity Programs,White,217,0.00%,0.00%,0.00%,0.00%,0.46%,0.00%,10.14%,26.27%,34.56%,5.07%,34.56%,0.00%,25.35%
CUNY,2009-10,First-Time Entrants,Opportunity Programs,White,175,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,16.00%,38.86%,47.43%,8.57%,23.43%,0.00%,20.57%
CUNY,2010-11,First-Time Entrants,Opportunity Programs,White,127,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,14.17%,30.71%,37.80%,7.09%,33.86%,0.00%,21.26%
CUNY,2011-12,First-Time Entrants,Opportunity Programs,White,150,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,16.00%,45.33%,52.67%,1.33%,28.67%,0.00%,17.33%
CUNY,2012-13,First-Time Entrants,Opportunity Programs,White,121,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.01%,39.67%,43.80%,4.96%,30.58%,0.00%,20.66%
CUNY,2013-14,First-Time Entrants,Opportunity Programs,White,144,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,13.89%,41.67%,52.78%,3.47%,25.00%,0.00%,18.75%
CUNY,2014-15,First-Time Entrants,Opportunity Programs,White,116,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.83%,37.93%,43.10%,6.03%,32.76%,0.00%,18.10%
CUNY,2015-16,First-Time Entrants,Opportunity Programs,White,121,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12.40%,44.63%,53.72%,7.44%,9.92%,0.00%,28.93%
CUNY,2016-17,First-Time Entrants,Opportunity Programs,White,125,0.00%,0.00%,0.00%,0.00%,0.80%,0.00%,15.20%,47.20%,54.40%,9.60%,20.00%,0.00%,15.20%
CUNY,2017-18,First-Time Entrants,Opportunity Programs,White,89,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,13.48%,46.07%,55.06%,3.37%,28.09%,0.00%,13.48%
CUNY,2018-19,First-Time Entrants,Opportunity Programs,White,87,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,17.24%,37.93%,44.83%,6.90%,29.89%,0.00%,18.39%
CUNY,2008-09,First-Time Entrants,Opportunity Programs,Asian / Pacific Islander,338,0.00%,0.30%,0.30%,0.30%,0.00%,0.00%,10.06%,33.14%,41.42%,8.28%,32.54%,0.00%,17.16%
CUNY,2009-10,First-Time Entrants,Opportunity Programs,Asian / Pacific Islander,405,0.00%,0.00%,0.00%,0.00%,0.25%,0.00%,10.86%,35.80%,43.95%,7.16%,29.14%,0.00%,19.51%
CUNY,2008-09,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2009-10,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2010-11,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2011-12,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2012-13,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2013-14,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2014-15,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2015-16,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2016-17,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2017-18,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
CUNY,2018-19,First-Time Entrants,Opportunity Programs,Race/Ethnicity Unknown,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
INDEPENDENT,2008-09,First-Time Entrants,Opportunity Programs,Hispanic,467,0.00%,0.64%,0.64%,0.00%,0.21%,0.00%,43.68%,57.60%,60.81%,1.93%,6.64%,0.00%,29.76%
INDEPENDENT,2009-10,First-Time Entrants,Opportunity Programs,Hispanic,431,0.23%,0.00%,0.23%,0.23%,0.00%,0.23%,44.06%,58.97%,62.94%,2.32%,4.87%,0.46%,27.84%
INDEPENDENT,2010-11,First-Time Entrants,Opportunity Programs,Hispanic,480,0.00%,0.00%,0.21%,0.00%,0.00%,0.00%,37.50%,54.38%,61.04%,2.08%,6.88%,0.00%,29.79%
INDEPENDENT,2011-12,First-Time Entrants,Opportunity Programs,Hispanic,524,0.00%,0.00%,0.38%,0.00%,0.00%,0.00%,42.18%,58.59%,61.64%,2.29%,7.82%,0.00%,27.86%
INDEPENDENT,2012-13,First-Time Entrants,Opportunity Programs,Hispanic,500,0.00%,0.20%,0.20%,0.40%,0.00%,0.20%,41.80%,60.40%,64.00%,2.20%,7.60%,0.00%,25.40%
INDEPENDENT,2013-14,First-Time Entrants,Opportunity Programs,Hispanic,482,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,44.40%,66.80%,69.92%,0.62%,8.92%,0.00%,20.54%
INDEPENDENT,2014-15,First-Time Entrants,Opportunity Programs,Hispanic,443,0.00%,0.00%,0.00%,0.00%,0.23%,0.23%,42.89%,65.46%,69.75%,1.58%,9.48%,0.00%,18.74%
INDEPENDENT,2015-16,First-Time Entrants,Opportunity Programs,Hispanic,439,0.00%,0.00%,0.00%,0.00%,0.00%,0.46%,42.82%,64.69%,68.79%,0.91%,9.11%,0.00%,20.73%
INDEPENDENT,2016-17,First-Time Entrants,Opportunity Programs,Hispanic,502,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,48.41%,66.33%,70.12%,1.20%,9.76%,0.00%,18.33%
INDEPENDENT,2017-18,First-Time Entrants,Opportunity Programs,Hispanic,482,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,53.01%,67.57%,70.89%,1.24%,15.56%,0.21%,12.24%
INDEPENDENT,2018-19,First-Time Entrants,Opportunity Programs,Hispanic,478,0.00%,0.00%,0.00%,0.00%,0.21%,0.00%,60.46%,77.62%,80.13%,1.67%,6.28%,0.00%,11.72%
INDEPENDENT,2008-09,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
INDEPENDENT,2009-10,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
INDEPENDENT,2010-11,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,20,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,35.00%,45.00%,55.00%,5.00%,0.00%,0.00%,40.00%
INDEPENDENT,2011-12,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,6,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,66.67%,66.67%,83.33%,0.00%,0.00%,0.00%,16.67%
INDEPENDENT,2012-13,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,10,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,80.00%,80.00%,0.00%,0.00%,0.00%,20.00%
INDEPENDENT,2013-14,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,12,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,75.00%,75.00%,75.00%,8.33%,0.00%,0.00%,16.67%
INDEPENDENT,2014-15,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,21,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,38.10%,66.67%,66.67%,0.00%,9.52%,0.00%,23.81%
INDEPENDENT,2015-16,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,19,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,31.58%,63.16%,68.42%,0.00%,15.79%,0.00%,15.79%
INDEPENDENT,2016-17,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,40,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,45.00%,65.00%,70.00%,0.00%,10.00%,0.00%,20.00%
INDEPENDENT,2017-18,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,40,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,37.50%,50.00%,50.00%,0.00%,27.50%,0.00%,22.50%
INDEPENDENT,2018-19,First-Time Entrants,Opportunity Programs,Non-Hispanic and 2 or more races,34,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,58.82%,67.65%,67.65%,0.00%,14.71%,0.00%,17.65%
INDEPENDENT,2008-09,First-Time Entrants,Opportunity Programs,Nonresident Alien,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
INDEPENDENT,2009-10,First-Time Entrants,Opportunity Programs,Nonresident Alien,4,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%
INDEPENDENT,2010-11,First-Time Entrants,Opportunity Programs,Nonresident Alien,5,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,60.00%,60.00%,80.00%,20.00%,0.00%,0.00%,0.00%
INDEPENDENT,2011-12,First-Time Entrants,Opportunity Programs,Nonresident Alien,7,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,85.71%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%
INDEPENDENT,2012-13,First-Time Entrants,Opportunity Programs,Nonresident Alien,17,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,29.41%,76.47%,76.47%,5.88%,0.00%,0.00%,17.65%
INDEPENDENT,2013-14,First-Time Entrants,Opportunity Programs,Nonresident Alien,5,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,60.00%,80.00%,80.00%,0.00%,0.00%,0.00%,20.00%
INDEPENDENT,2014-15,First-Time Entrants,Opportunity Programs,Nonresident Alien,4,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%
INDEPENDENT,2015-16,First-Time Entrants,Opportunity Programs,Nonresident Alien,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,0.00%,50.00%
INDEPENDENT,2016-17,First-Time Entrants,Opportunity Programs,Nonresident Alien,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%
INDEPENDENT,2017-18,First-Time Entrants,Opportunity Programs,Nonresident Alien,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
INDEPENDENT,2018-19,First-Time Entrants,Opportunity Programs,Nonresident Alien,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%
INDEPENDENT,2008-09,First-Time Entrants,Opportunity Programs,Black / African American,393,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,32.57%,47.07%,53.18%,2.29%,8.40%,0.00%,36.13%
INDEPENDENT,2009-10,First-Time Entrants,Opportunity Programs,Black / African American,362,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,29.28%,46.13%,50.00%,2.21%,13.26%,0.00%,33.43%
INDEPENDENT,2010-11,First-Time Entrants,Opportunity Programs,Black / African American,400,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,30.83%,48.12%,54.64%,2.50%,8.75%,0.25%,34.00%
INDEPENDENT,2011-12,First-Time Entrants,Opportunity Programs,Black / African American,380,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,34.74%,52.89%,56.58%,0.79%,12.37%,0.00%,30.26%
INDEPENDENT,2012-13,First-Time Entrants,Opportunity Programs,Black / African American,378,0.00%,0.26%,0.79%,0.00%,0.00%,0.00%,32.80%,52.12%,56.35%,1.85%,11.11%,0.00%,29.89%
INDEPENDENT,2013-14,First-Time Entrants,Opportunity Programs,Black / African American,333,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.63%,57.66%,61.56%,3.00%,11.11%,0.00%,24.32%
INDEPENDENT,2014-15,First-Time Entrants,Opportunity Programs,Black / African American,385,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,39.74%,59.22%,63.38%,1.30%,11.43%,0.00%,23.90%
INDEPENDENT,2015-16,First-Time Entrants,Opportunity Programs,Black / African American,289,0.00%,0.00%,0.00%,0.35%,0.00%,0.00%,40.14%,57.44%,60.90%,1.38%,12.46%,0.00%,24.91%
INDEPENDENT,2016-17,First-Time Entrants,Opportunity Programs,Black / African American,291,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,34.36%,58.42%,63.23%,0.69%,12.37%,0.00%,23.37%
INDEPENDENT,2017-18,First-Time Entrants,Opportunity Programs,Black / African American,342,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,45.91%,64.04%,69.30%,1.46%,12.57%,0.00%,16.67%
INDEPENDENT,2018-19,First-Time Entrants,Opportunity Programs,Black / African American,301,0.00%,0.00%,0.33%,0.00%,0.00%,0.00%,51.16%,71.10%,73.75%,1.33%,6.98%,0.00%,17.61%
INDEPENDENT,2008-09,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,11,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,36.36%,36.36%,45.45%,9.09%,0.00%,0.00%,45.45%
INDEPENDENT,2009-10,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,37,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,48.65%,54.05%,56.76%,0.00%,13.51%,0.00%,29.73%
INDEPENDENT,2010-11,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,6,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,66.67%,83.33%,0.00%,16.67%,0.00%,0.00%
INDEPENDENT,2011-12,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,9,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,55.56%,77.78%,77.78%,0.00%,0.00%,0.00%,22.22%
INDEPENDENT,2012-13,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,9,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,22.22%,22.22%,0.00%,0.00%,0.00%,77.78%
INDEPENDENT,2013-14,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,5,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.00%,0.00%,80.00%
INDEPENDENT,2014-15,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,66.67%,66.67%,0.00%,33.33%,0.00%,0.00%
INDEPENDENT,2015-16,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,6,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.33%,66.67%,83.33%,0.00%,16.67%,0.00%,0.00%
INDEPENDENT,2016-17,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,4,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.00%,25.00%,25.00%,0.00%,0.00%,0.00%,75.00%
INDEPENDENT,2017-18,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,6,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,16.67%,50.00%,66.67%,16.67%,0.00%,0.00%,16.67%
INDEPENDENT,2018-19,First-Time Entrants,Opportunity Programs,American Indian / Alaskan Native,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,50.00%,50.00%,0.00%,0.00%,0.00%,50.00%
INDEPENDENT,2008-09,First-Time Entrants,Opportunity Programs,Asian,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
